alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,generated_data_size,train_roc,val_roc
0.10639361392150715,0.23168000139698738,0.32054872039013754,0.3413776642913679,0.0,10000.0,1.0,0.5
0.05582887060591929,0.11557904783400197,0.4513505613028718,0.3772415202572069,0.0,10000.0,1.0,0.5
0.3146040066710617,0.2185955191667848,0.3070074450595037,0.1597930291026499,0.0,10000.0,1.0,0.5
0.007674934297714472,0.2630493744519323,0.36610957288674634,0.3631661183636068,0.0,10000.0,1.0,0.5
0.2989790038034701,0.3410565696067661,0.15353254042534484,0.20643188616441888,0.0,10000.0,1.0,0.5
0.4026559470100021,0.43772013194874815,0.11739688945712254,0.04222703158412719,0.0,10000.0,1.0,0.4999000999000999
0.11758580072230117,0.26998214963187916,0.25474202337569296,0.3576900262701266,0.0,10000.0,1.0,0.5
0.448125502448999,0.29799829888941426,0.05424230027190681,0.19963389838967988,0.0,10000.0,1.0,0.5
0.19304650040418989,0.23310922763673161,0.20135893303850927,0.37248533892056934,0.0,10000.0,1.0,0.5
0.7382196890194578,0.002442595908026184,0.056045160736393825,0.20329255433612223,0.0,10000.0,1.0,0.5
0.3308939291074803,0.38735186495611473,0.18648309812673436,0.09527110780967042,0.0,10000.0,1.0,0.5
0.33219332013910713,0.26062727115193557,0.18997311119994204,0.2172062975090152,0.0,10000.0,1.0,0.5
0.16949074390071892,0.24931964916882643,0.25756363487492906,0.3236259720555254,0.0,10000.0,1.0,0.5
0.07945143497324533,0.26062381855107647,0.29043609263909703,0.3694886538365812,0.0,10000.0,1.0,0.5
0.16947275236536058,0.2964113796769095,0.2641407798000765,0.2699750881576535,0.0,10000.0,1.0,0.5
0.06064137648485749,0.13737341199943146,0.45806062882511767,0.34392458269059334,0.0,10000.0,1.0,0.5
0.33338975414881267,0.3612935903676794,0.07664460285209823,0.2286720526314099,0.0,10000.0,1.0,0.5
0.24356986217537416,0.40746053029359525,0.1173462291520008,0.2316233783790299,0.0,10000.0,1.0,0.5
0.1826916584133269,0.17048475598726082,0.3033217550937369,0.3435018305056755,0.0,10000.0,1.0,0.5
0.25493387485527064,0.07417619891507643,0.22410659943644906,0.4467833267932039,0.0,10000.0,1.0,0.5
0.07997677768779252,0.18636739695463686,0.3921443837682277,0.3415114415893429,0.0,10000.0,1.0,0.5
0.11524732739977346,0.23229459796292032,0.34856555191620897,0.3038925227210973,0.0,10000.0,1.0,0.5
0.3485069099330348,0.45917886057157475,0.1242366419263272,0.06807758756906315,0.0,10000.0,1.0,0.4999000999000999
0.3811613572389172,0.32162057183840537,0.07958754677297769,0.2176305241496997,0.0,10000.0,1.0,0.5
0.22411338117778057,0.1623397527623515,0.24606363785297825,0.3674832282068898,0.0,10000.0,1.0,0.5
0.18459646577047015,0.06361453895238554,0.2713046431284764,0.48048435214866786,0.0,10000.0,1.0,0.5
0.22448378196822408,0.13890836992129688,0.18725969174972107,0.44934815636075787,0.0,10000.0,1.0,0.5
0.08561002235593748,0.3006498878491965,0.31112660351361227,0.30261348628125384,0.0,10000.0,1.0,0.5
0.07343073258009682,0.2830616375631814,0.3321970544439276,0.3113105754127943,0.0,10000.0,1.0,0.5
0.3419889972857528,0.1951921241921244,0.27085586810476725,0.19196301041735558,0.0,10000.0,1.0,0.5
0.27943701209220173,0.09918591132699157,0.3479297411493246,0.27344733543148203,0.0,10000.0,1.0,0.5
0.13707271913548078,0.19002465526594603,0.35886298805278855,0.3140396375457847,0.0,10000.0,1.0,0.5
0.0012062468554462431,0.23369414009019707,0.4204902972662956,0.34460931578806114,0.0,10000.0,1.0,0.5
0.06834513587841191,0.14919809820146118,0.5548742153859642,0.2275825505341627,0.0,10000.0,1.0,0.5
0.3193734216458621,0.038168039040357475,0.47424357336694684,0.16821496594683363,0.0,10000.0,1.0,0.5
0.46107348176871255,0.14393483913213104,0.22538233988186054,0.16960933921729593,0.0,10000.0,1.0,0.5
0.003442346663811127,0.34793032871289176,0.5084458379998346,0.1401814866234625,0.0,10000.0,1.0,0.5
0.3019702654169764,0.32174940850339656,0.34511955738830746,0.03116076869131966,0.0,10000.0,1.0,0.4999000999000999
0.31170712706588394,0.27803256637507107,0.12256218524555786,0.28769812131348715,0.0,10000.0,1.0,0.5
0.25261336060199624,0.2440287355761234,0.17885373378706942,0.32450417003481097,0.0,10000.0,1.0,0.5
0.3102623700829568,0.433808639361028,0.00138274996960204,0.254546240586413,0.0,10000.0,1.0,0.5
0.31649467672369846,0.19517341187701764,0.1689921954646003,0.3193397159346837,0.0,10000.0,1.0,0.5
0.18155295659161905,0.1788579338693212,0.29445427845047134,0.34513483108858845,0.0,10000.0,1.0,0.5
0.21208376853968172,0.21164961982442818,0.18952779594108496,0.3867388156948051,0.0,10000.0,1.0,0.5
0.2064722260810322,0.005108124896963902,0.25401609270498243,0.5344035563170214,0.0,10000.0,1.0,0.5
0.1759573004829469,0.07233113818663559,0.3868140137141759,0.3648975476162416,0.0,10000.0,1.0,0.5
0.10411633471045005,0.17587318942987185,0.3594119993237293,0.3605984765359488,0.0,10000.0,1.0,0.5
0.25100454929319077,0.36006225472099324,0.020870515213446683,0.3680626807723696,0.0,10000.0,1.0,0.5
0.3196253822198693,0.21696722236344884,0.11836546713463066,0.34504192828205127,0.0,10000.0,1.0,0.5
0.3663746018837171,0.32096066427783004,0.09965441105153532,0.2130103227869175,0.0,10000.0,1.0,0.5
0.23015350537921864,0.05812067771853462,0.317667136414514,0.3940586804877329,0.0,10000.0,1.0,0.5
0.2083035787878024,0.01354668107830308,0.2510153679435152,0.5271343721903793,0.0,10000.0,1.0,0.5
0.024061435965582866,0.40618078418375214,0.18954963677370024,0.3802081430769648,0.0,10000.0,1.0,0.5
0.03225126606716304,0.3665236507227615,0.2493614645128039,0.35186361869727156,0.0,10000.0,1.0,0.5
0.06888673540922002,0.250512450002555,0.35874468963533024,0.3218561249528948,0.0,10000.0,1.0,0.5
0.3975505850685268,0.1783867856894822,0.2632814777636301,0.16078115147836097,0.0,10000.0,1.0,0.5
0.3604774591321972,0.12297276821829632,0.37449792837860474,0.14205184427090178,0.0,10000.0,1.0,0.5
0.32735997288351254,0.24260161571084712,0.2331405301170847,0.1968978812885555,0.0,10000.0,1.0,0.5
0.16707873468488746,0.17742625824482897,0.3622340302101836,0.29326097686009994,0.0,10000.0,1.0,0.5
0.1221939796350256,0.2409567419324669,0.3475361810468799,0.28931309738562766,0.0,10000.0,1.0,0.5
0.044929355035677736,0.36222254685088,0.488385496031086,0.10446260208235636,0.0,10000.0,1.0,0.5
0.005613007769373699,0.5738568895581901,0.29025056063955945,0.13027954203287656,0.0,10000.0,1.0,0.4999000999000999
0.3603581111852955,0.026658976123298227,0.43752480845717423,0.1754581042342321,0.0,10000.0,1.0,0.4999000999000999
0.4535708924108694,0.14313095272489365,0.23198918903815527,0.17130896582608166,0.0,10000.0,1.0,0.5
0.5667353599455639,0.09329905561892868,0.09672138842677235,0.24324419600873495,0.0,10000.0,1.0,0.5
0.5620342924980998,0.01699710565828032,0.19676168974368596,0.22420691209993393,0.0,10000.0,1.0,0.4999000999000999
